日期,进口商名称(标准),进口商名称(原始),出口商名称(标准),出口商名称(原始),海关编码,产品(英文),产品描述,千克重量,数量,数量单位,美元总价,重量美元单价,数量美元单价,原产国,目的国,起运港,目的港,数据源,进/出口,运输方式,成交方式
2026-03-18,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,-,"CABLE DE PODER, DE COBRE SIN CONECTORES, YOURONG, UL2586 2X12AWG D B[BL,B] CABLE DE PODER, DE COBRE SIN CONECTORES 0006042601042BIRD0002H POWER CABLE,600V,UL2586,2X12AWG,BLACK[2CORES:BLUE,BLACK],D,SHIELDING OUTDOOR CABLE,UL [UNI 25033327",73.52,73.52,KGS,4277.73,58.1846,1.9269,China,Peru,MANZANILLO,,peru,imports,SEA,FOB
2026-03-18,HELUKABEL PERU S A C,HELUKABEL PERU S.A.C.,HELUKABEL GMBH,HELUKABEL GMBH,8544491090,"ELECTRICITY TRANSMISSION COPPER CABLE
CONTROL CABLE","TRANSMISION DE ELECTRICIDAD EN COBRE, HELUKABEL, F-CY-JZ 4G0,75 MM2 16346 CONTROL TRANSMISION DE ELECTRICIDAD EN COBRE ; CABLE DE CONTROL COM MALHA DE COBRE ESTANHADO; CONT",181.42,181.42,KGS,1885.74,10.3943,0.9429,Turkey,Peru,HAMBURG,,peru,imports,SEA,FOB
2026-03-18,SIEMENS S A C,SIEMENS S.A.C.,SIEMENS AG DIGITAL INDUSTRIES,SIEMENS AG (DIGITAL INDUSTRIES),8544491010,ETHERNET CABLE,"CABLE DE CONEXION ETHERNET, SIEMENS, 6XV1871-2S CONECTAR FISICAMENTE NODOS EN REDES ETHERNET USO: INDUSTRIAL INDUSTRIAL ETHERNET FC TP FESTOON CABLE 2X2 [PROFINET TYPE B], TP INSTALLATION CABLE FOR F 6XV1871-2S",1.92,1.92,KGS,117.72,61.3125,3.924,Germany,Peru,NÃRNBERG,,peru,imports,AIR,FOB
2026-03-18,HELUKABEL PERU S A C,HELUKABEL PERU S.A.C.,HELUKABEL GMBH,HELUKABEL GMBH,8544491090,-,"TRANSMISION DE ELECTRICIDAD EN COBRE, HELUKABEL, H07 V-K RING 1X4 MM2 SW TRANSMISION DE DATOS; 450/750 V // 29161 TRANSMISION DE DATOS TRANSMISION DE ELECTRICIDAD EN COBRE ; CABLE DE CONTROL SEM MALHA DE COBRE ESTANHADO COM A",53.17,53.17,KGS,552.7,10.395,0.5527,Germany,Peru,HAMBURG,,peru,imports,SEA,FOB
2026-03-18,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,-,"CABLE DE PODER, DE COBRE SIN CONECTORES, NEXANS, 10265769 CABLE DE PODER, DE COBRE SIN CONECTORES 0TH6042601003WIRD0007H POWER CABLE,450V/750V,60227 IEC 02[RV],25MM^2,BLACK,112A,CCC,CE [UNIT:METER] 25030432",67.17,67.17,KGS,4275.11,63.6461,5.3439,China,Peru,MANZANILLO,,peru,imports,SEA,FOB
2026-03-18,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,POWER CABLE,"CABLE DE PODER, DE COBRE SIN CONECTORES, NEXANS, 10265777 CABLE DE PODER, DE COBRE SIN CONECTORES 0TH6042511010FIRD0005H POWER CABLE,450V/750V,60227 IEC 02[RV],25MM^2,YELLOW/GREEN,112A,CCC,CE [UNIT:METER] 25030431",14.65,14.65,KGS,838.98,57.2683,5.5932,China,Peru,MANZANILLO,,peru,imports,SEA,FOB
2026-03-18,VOLVO PERU S A,VOLVO PERU S A,VOLVO CONSTRUCTION EQUIPMENT AB,VOLVO CONSTRUCTION EQUIPMENT AB,8544491010,ELECTRIC CABLE,"CABLE ELECTRICO, VOLVO, S/M PARA USO EN CAMIONES CABLE ELECTRICO 970628",21.13,21.13,KGS,375.11,17.7525,3.7511,Lithuania,Peru,ANTWERPEN,,peru,imports,SEA,FOB
2026-03-18,CICSA PERU S A C,CICSA PERU S.A.C.,CONDUMEX,CONDUMEX S A DE C V,8544491090,COPPER COMPRESSED CABLE,"CABLE CU COMPRIMIDO, CONDUMEX, S/M B XLP-FR, XHHW-2 LS CT SR ROHS FT-204X3.31 MM2 [12 AWG] + 1X3.31 MM2 [12 AWG] ARM AC CUB P ALIMENTACION DE MAQUINARIA Y EQUIPO INDUSTRIAL CODIGO ITEM NRO: 3211534 / TENSION: 600V CONDUCTORES DE FUERZA FLEXIBLES DE COBRE SUAVE, CON CUBIERTA DE POLIMERO TERMOPLASTICO [PV",291.49,291.49,KGS,3444.88,11.8182,7.1028,Mexico,Peru,MANZANILLO,,peru,imports,SEA,FOB
2026-03-18,HELUKABEL PERU S A C,HELUKABEL PERU S.A.C.,HELUKABEL GMBH,HELUKABEL GMBH,8544491090,ELECTRICITY TRANSMISSION COPPER CABLE,"TRANSMISION DE ELECTRICIDAD EN COBRE, HELUKABEL, H07V-K COIL-C 1X1,5QMM BK TRANSMISION DE DATOS; 450/750 V // 29129 TRANSMISION DE DATOS TRANSMISION DE ELECTRICIDAD EN COBRE ; CABLE DE CONTROL SEM MALHA DE COBRE ESTANHADO COM A",20.65,20.65,KGS,214.67,10.3956,0.2147,Germany,Peru,HAMBURG,,peru,imports,SEA,FOB
2026-03-18,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,POWER CABLE,"CABLE DE PODER, DE COBRE SIN CONECTORES, PANYU, 60227IEC02[RV] 6MM^2 YELLOW/GREEN CABLE DE PODER, DE COBRE SIN CONECTORES 0TH6042510001IIRD0010H POWER CABLE,450V/750V,60227 IEC 02[RV],6MM^2,YELLOW/GREEN,46A,CCC,CE [UNIT:METER] 25030191",0.6,0.6,KGS,38.75,64.5833,1.1397,China,Peru,MANZANILLO,,peru,imports,SEA,FOB
2026-03-18,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,POWER CABLE,"CABLE DE PODER, DE COBRE SIN CONECTORES, NEXANS, 10265769 CABLE DE PODER, DE COBRE SIN CONECTORES 0TH6042602000EIRD0004H POWER CABLE,450V/750V,60227 IEC 02[RV],25MM^2,BLACK,112A,CCC,CE [UNIT:METER] 25030432",47.47,47.47,KGS,2723.84,57.3802,5.4477,China,Peru,MANZANILLO,,peru,imports,SEA,FOB
2026-03-18,HELUKABEL PERU S A C,HELUKABEL PERU S.A.C.,HELUKABEL GMBH,HELUKABEL GMBH,8544491090,"ELECTRICITY TRANSMISSION COPPER CABLE
DATA TRANSMISSION CABLE","TRANSMISION DE ELECTRICIDAD EN COBRE, HELUKABEL, H07Z-K 1,5 MM2 SW TRANSMISION DE DATOS; 450/750 V // 51768 TRANSMISION DE DATOS TRANSMISION DE ELECTRICIDAD EN COBRE ; CABLE DE CONTROL SEM MALHA DE COBRE ESTANHADO COM A",24.82,24.82,KGS,257.97,10.3936,0.258,Germany,Peru,HAMBURG,,peru,imports,SEA,FOB
